ticks;name;search_competence;remove_competence;rescue_competence;search_willingness;remove_willingness;rescue_willingness
771;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
772;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
773;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
774;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
775;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
776;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
777;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
778;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
779;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
780;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
781;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
782;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
783;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
784;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
785;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
786;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
787;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
788;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
789;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
790;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
791;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
792;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
793;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
794;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
795;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
796;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
797;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
798;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
799;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
800;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
801;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
